TimeStamp;Source1;Source2;Source3
10:57:05,315;F;I;B
10:57:05,318;E;G;D
10:57:05,319;H;C;E
10:57:05,321;B;E;H
10:57:05,322;H;J;F
10:57:05,326;J;D;H
10:57:05,327;F;F;B
10:57:05,329;G;H;E
10:57:05,330;B;J;F
10:57:05,333;J;H;I
10:57:05,337;C;H;J
10:57:05,338;D;H;F
10:57:05,338;D;C;J
10:57:05,341;B;I;B
10:57:05,342;J;E;E
10:57:05,345;G;F;G
10:57:05,346;G;J;D
10:57:05,347;F;G;B
10:57:05,347;B;J;B
10:57:05,349;H;J;C
10:57:05,350;E;H;H
10:57:05,353;D;G;E
10:57:05,356;F;B;F
10:57:05,356;B;J;D
10:57:05,358;B;B;G
10:57:05,361;G;D;D
10:57:05,362;G;H;D
10:57:05,365;H;G;G
10:57:05,366;B;E;E
10:57:05,368;J;J;H
10:57:05,370;C;C;H
10:57:05,373;E;C;F
10:57:05,374;D;F;F
10:57:05,375;D;F;J
10:57:05,377;H;D;F
10:57:05,378;H;F;B
10:57:05,380;F;C;B
10:57:05,381;F;C;C
10:57:05,385;C;G;H
10:57:05,386;B;F;C
10:57:05,388;I;D;I
10:57:05,392;F;F;H
10:57:05,393;B;D;H
10:57:05,396;F;F;E
10:57:05,400;C;F;F
10:57:05,404;H;C;F
10:57:05,405;G;H;D
10:57:05,408;I;C;D
10:57:05,408;G;B;C
10:57:05,409;D;H;C
10:57:05,412;B;H;I
10:57:05,416;J;H;E
10:57:05,417;D;E;E
10:57:05,420;G;F;I
10:57:05,421;G;I;F
10:57:05,424;D;F;G
10:57:05,424;F;G;F
10:57:05,428;D;C;C
10:57:05,432;J;B;I
10:57:05,432;F;C;J
10:57:05,433;I;C;H
10:57:05,433;J;J;F
10:57:05,436;D;B;J
10:57:05,437;H;G;I
10:57:05,437;I;D;E
10:57:05,438;D;B;D
10:57:05,440;B;G;J
10:57:05,440;B;J;I
10:57:05,445;J;J;G
10:57:05,449;H;B;D
10:57:05,449;B;D;E
10:57:05,449;C;E;J
10:57:05,450;E;D;H
10:57:05,453;C;F;C
10:57:05,457;I;E;B
10:57:05,458;E;D;B
10:57:05,458;I;J;J
10:57:05,458;E;E;G
10:57:05,459;J;G;F
10:57:05,460;I;J;C
10:57:05,466;B;D;E
10:57:05,467;E;I;C
10:57:05,469;B;C;B
10:57:05,474;I;B;B
10:57:05,474;I;I;E
10:57:05,478;B;G;C
10:57:05,479;E;H;D
10:57:05,481;H;H;E
10:57:05,483;D;B;H
10:57:05,486;G;B;B
10:57:05,486;E;D;H
10:57:05,487;D;E;B
10:57:05,487;I;G;D
10:57:05,490;F;D;I
10:57:05,490;J;E;E
10:57:05,491;B;I;C
10:57:05,495;I;D;G
10:57:05,499;H;F;E
10:57:05,500;J;C;F
10:57:05,503;C;F;H
10:57:05,507;E;H;C
10:57:05,511;D;B;F
10:57:05,512;I;E;D
10:57:05,515;H;J;D
10:57:05,519;E;E;H
10:57:05,520;F;J;D
10:57:05,523;J;J;F
10:57:05,524;B;D;I
10:57:05,524;H;I;B
10:57:05,524;B;J;B
10:57:05,526;B;D;B
10:57:05,528;C;J;F
10:57:05,530;H;C;C
10:57:05,535;J;F;G
10:57:05,536;I;H;C
10:57:05,538;C;G;J
10:57:05,539;E;I;H
10:57:05,542;J;J;H
10:57:05,543;E;G;G
10:57:05,543;B;F;C
10:57:05,543;G;B;G
10:57:05,548;I;G;E
10:57:05,550;F;F;J
10:57:05,552;C;G;E
10:57:05,554;E;J;E
10:57:05,556;E;F;C
10:57:05,557;G;C;F
10:57:05,559;F;G;B
10:57:05,560;B;C;G
10:57:05,560;E;I;E
10:57:05,561;D;I;C
10:57:05,562;J;H;F
10:57:05,563;J;C;E
10:57:05,563;J;E;E
10:57:05,564;C;E;H
10:57:05,564;D;F;H
10:57:05,565;G;E;F
10:57:05,568;C;G;F
10:57:05,572;E;F;G
10:57:05,573;C;H;G
10:57:05,576;E;I;C
10:57:05,578;C;J;H
10:57:05,579;C;F;J
10:57:05,581;F;B;I
10:57:05,583;D;J;J
10:57:05,588;I;F;D
10:57:05,589;E;F;J
10:57:05,591;B;D;J
10:57:05,592;H;J;B
10:57:05,595;G;D;J
10:57:05,599;F;E;D
10:57:05,600;J;F;B
10:57:05,603;E;J;D
10:57:05,607;D;F;H
10:57:05,608;B;J;D
10:57:05,611;E;J;E
10:57:05,615;I;J;B
10:57:05,616;E;F;D
10:57:05,619;H;G;I
10:57:05,623;G;B;G
10:57:05,625;E;J;F
10:57:05,625;B;H;E
10:57:05,625;I;C;H
10:57:05,627;J;F;E
10:57:05,628;I;D;D
10:57:05,631;G;J;E
10:57:05,632;F;H;E
10:57:05,633;F;E;H
10:57:05,633;F;D;H
10:57:05,634;G;B;H
10:57:05,639;E;J;B
10:57:05,640;D;B;C
10:57:05,643;J;J;G
10:57:05,646;D;C;C
10:57:05,647;F;B;E
10:57:05,650;H;D;B
10:57:05,653;I;J;E
10:57:05,654;G;J;F
10:57:05,656;I;G;D
10:57:05,658;G;I;B
10:57:05,662;E;H;B
10:57:05,663;I;F;D
10:57:05,666;B;C;J
10:57:05,670;J;H;E
10:57:05,670;B;I;G
10:57:05,670;B;J;E
10:57:05,671;G;C;B
10:57:05,675;G;C;B
10:57:05,676;H;E;J
10:57:05,679;D;G;C
10:57:05,683;G;E;C
10:57:05,683;H;H;F
10:57:05,683;J;C;F
10:57:05,683;I;B;I
10:57:05,683;H;H;B
10:57:05,684;H;H;D
10:57:05,688;B;E;E
10:57:05,691;D;F;B
10:57:05,691;C;H;C
10:57:05,692;I;I;D
10:57:05,692;F;F;H
10:57:05,693;I;C;I
10:57:05,696;F;C;D
10:57:05,697;D;B;F
10:57:05,699;B;E;J
10:57:05,703;G;I;E
10:57:05,704;B;F;H
10:57:05,708;B;F;I
10:57:05,711;J;J;D
10:57:05,712;G;G;I
10:57:05,715;C;G;J
10:57:05,715;B;B;H
10:57:05,716;F;J;F
10:57:05,716;H;H;I
10:57:05,721;D;F;G
10:57:05,723;C;H;I
10:57:05,724;D;D;J
10:57:05,726;J;J;D
10:57:05,729;D;B;J
10:57:05,732;E;G;C
10:57:05,734;J;H;C
10:57:05,734;G;B;C
10:57:05,736;G;H;D
10:57:05,740;G;E;H
10:57:05,742;D;B;B
10:57:05,744;C;B;C
10:57:05,744;G;D;H
10:57:05,746;E;I;E
10:57:05,746;J;G;G
10:57:05,749;C;C;J
10:57:05,753;G;D;I
10:57:05,754;I;D;H
10:57:05,757;D;F;G
10:57:05,761;G;H;J
10:57:05,762;J;H;B
10:57:05,766;F;I;B
10:57:05,766;E;F;B
10:57:05,791;C;H;J
10:57:05,791;G;B;J
10:57:05,792;G;H;I
10:57:05,793;F;H;I
10:57:05,794;C;J;H
10:57:05,796;D;E;E
10:57:05,797;B;G;G
10:57:05,797;F;F;E
10:57:05,801;J;I;G
10:57:05,803;B;J;I
10:57:05,803;E;E;C
10:57:05,804;F;I;D
10:57:05,808;D;G;B
10:57:05,811;I;D;D
10:57:05,812;D;F;C
10:57:05,813;I;C;I
10:57:05,815;E;E;D
10:57:05,815;E;H;J
10:57:05,820;J;F;D
10:57:05,821;E;F;E
10:57:05,824;E;G;C
10:57:05,828;J;F;B
10:57:05,829;D;F;J
10:57:05,832;I;B;B
10:57:05,836;F;G;B
10:57:05,837;C;J;F
10:57:05,840;H;B;E
10:57:05,841;G;B;F
10:57:05,844;H;E;J
10:57:05,845;F;B;B
10:57:05,848;F;G;G
10:57:05,849;C;I;B
10:57:05,851;I;G;D
10:57:05,853;C;E;F
10:57:05,855;J;F;F
10:57:05,857;E;E;G
10:57:05,859;D;H;E
10:57:05,861;D;H;J
10:57:05,861;H;D;G
10:57:05,863;J;B;D
10:57:05,863;G;G;B
10:57:05,867;E;D;B
10:57:05,870;F;I;B
10:57:05,871;C;F;C
10:57:05,874;J;C;I
10:57:05,875;J;E;I
10:57:05,878;D;J;F
10:57:05,878;G;J;C
10:57:05,878;J;I;H
10:57:05,879;G;I;C
10:57:05,879;G;J;I
10:57:05,879;F;B;I
10:57:05,879;H;C;D
10:57:05,884;H;I;F
10:57:05,884;C;H;G
10:57:05,884;J;D;I
10:57:05,884;F;I;E
10:57:05,884;J;D;F
10:57:05,885;H;H;C
10:57:05,888;H;C;G
10:57:05,889;I;B;H
10:57:05,891;B;C;B
10:57:05,892;H;D;I
10:57:05,893;H;B;G
10:57:05,895;I;F;G
10:57:05,897;H;I;C
10:57:05,899;D;H;C
10:57:05,900;G;J;F
10:57:05,903;F;F;G
10:57:05,907;H;C;F
10:57:05,908;E;I;C
10:57:05,911;J;I;D
10:57:05,915;G;F;C
10:57:05,916;C;B;D
10:57:05,919;D;G;C
10:57:05,923;J;G;G
10:57:05,924;B;D;D
10:57:05,927;I;J;H
10:57:05,931;I;F;D
10:57:05,932;F;D;D
10:57:05,935;D;I;F
10:57:05,938;D;G;C
10:57:05,940;J;G;E
10:57:05,943;D;H;D
10:57:05,943;B;B;B
10:57:05,943;E;I;B
10:57:05,944;D;J;H
10:57:05,947;H;F;H
10:57:05,948;G;E;C
10:57:05,950;C;E;G
10:57:05,952;C;D;G
10:57:05,954;F;I;H
10:57:05,956;E;B;C
10:57:05,959;B;B;H
10:57:05,963;D;D;D
10:57:05,966;G;E;C
10:57:05,967;H;B;H
10:57:05,970;E;F;D
10:57:05,974;B;F;I
10:57:05,977;C;D;J
10:57:05,978;B;H;B
10:57:05,978;H;J;J
10:57:05,979;F;J;E
10:57:05,982;J;B;G
10:57:05,983;F;J;H
10:57:05,986;H;E;G
10:57:05,986;I;G;C
10:57:05,986;H;F;D
10:57:05,986;G;F;B
10:57:05,987;B;E;E
10:57:05,990;J;D;D
10:57:05,991;I;D;D
10:57:05,994;J;F;F
10:57:05,995;G;E;D
10:57:05,998;C;G;J
10:57:06,002;I;C;H
10:57:06,003;F;B;H
10:57:06,006;F;H;I
10:57:06,008;B;F;B
10:57:06,010;B;J;F
10:57:06,011;J;F;D
10:57:06,014;H;F;I
10:57:06,015;D;C;D
10:57:06,017;B;G;G
10:57:06,021;G;B;F
10:57:06,021;F;J;E
10:57:06,023;C;F;J
10:57:06,025;I;J;H
10:57:06,027;H;B;J
10:57:06,029;G;I;H
10:57:06,030;I;E;B
10:57:06,034;G;E;H
10:57:06,035;C;I;F
10:57:06,037;J;G;J
10:57:06,038;F;J;C
10:57:06,040;D;F;D
10:57:06,041;I;H;B
10:57:06,041;B;F;H
10:57:06,041;E;I;H
10:57:06,041;F;I;C
10:57:06,042;G;B;F
10:57:06,045;G;B;C
10:57:06,046;F;D;D
10:57:06,046;I;I;J
10:57:06,049;H;G;B
10:57:06,052;F;J;C
10:57:06,054;G;C;G
10:57:06,056;D;F;D
10:57:06,058;B;J;I
10:57:06,061;C;G;E
10:57:06,064;H;C;D
10:57:06,066;C;B;H
10:57:06,068;J;B;F
10:57:06,070;I;G;G
10:57:06,071;J;I;F
10:57:06,072;F;J;B
10:57:06,076;C;G;C
10:57:06,077;G;J;I
10:57:06,078;E;H;H
10:57:06,081;H;I;E
10:57:06,081;B;B;E
10:57:06,084;J;J;B
10:57:06,088;E;C;D
10:57:06,089;J;D;H
10:57:06,092;F;B;G
10:57:06,093;F;F;E
10:57:06,096;H;F;J
10:57:06,097;H;H;C
10:57:06,099;D;J;I
10:57:06,101;I;E;D
10:57:06,103;F;H;G
10:57:06,104;C;I;H
10:57:06,107;G;F;E
10:57:06,107;H;D;C
10:57:06,108;B;H;F
10:57:06,109;I;I;C
10:57:06,109;D;D;I
10:57:06,111;E;I;H
10:57:06,111;F;I;B
10:57:06,113;D;J;H
10:57:06,113;D;I;B
10:57:06,115;I;H;C
10:57:06,116;F;D;D
10:57:06,119;G;C;G
10:57:06,122;C;D;E
10:57:06,126;G;E;B
10:57:06,127;D;D;D
10:57:06,131;D;H;J
10:57:06,134;I;J;F
10:57:06,138;C;F;F
10:57:06,138;G;B;F
10:57:06,138;C;C;E
10:57:06,138;B;C;J
10:57:06,139;E;D;H
10:57:06,142;E;B;H
10:57:06,146;F;B;H
10:57:06,148;J;J;H
10:57:06,150;G;H;G
10:57:06,151;D;I;B
10:57:06,154;G;G;E
10:57:06,154;J;I;J
10:57:06,154;H;B;G
10:57:06,154;D;C;D
10:57:06,155;H;E;I
10:57:06,156;G;G;G
10:57:06,160;H;D;D
10:57:06,161;D;G;H
10:57:06,164;I;J;F
10:57:06,168;G;C;H
10:57:06,172;C;C;D
10:57:06,172;C;I;J
10:57:06,173;E;E;B
10:57:06,176;G;H;B
10:57:06,178;G;J;D
10:57:06,180;F;J;H
10:57:06,180;D;C;I
10:57:06,180;F;B;E
10:57:06,180;F;B;H
10:57:06,184;E;J;F
10:57:06,187;G;F;I
10:57:06,188;F;D;G
10:57:06,191;J;D;H
10:57:06,195;D;G;F
10:57:06,196;F;I;F
10:57:06,196;J;G;F
10:57:06,199;D;E;J
10:57:06,203;E;J;B
10:57:06,207;C;I;E
10:57:06,208;F;E;H
10:57:06,211;H;C;I
10:57:06,215;G;C;H
10:57:06,216;G;C;G
10:57:06,219;D;F;H
10:57:06,222;I;J;J
10:57:06,224;C;D;B
10:57:06,226;J;C;F
10:57:06,227;H;H;J
10:57:06,228;H;G;E
10:57:06,229;F;J;C
10:57:06,233;E;J;E
10:57:06,236;J;H;B
10:57:06,240;H;J;J
10:57:06,241;E;I;G
10:57:06,244;C;I;D
10:57:06,248;J;G;E
10:57:06,249;H;H;H
10:57:06,249;G;J;H
10:57:06,250;G;G;H
10:57:06,250;D;C;E
10:57:06,254;I;J;B
10:57:06,255;F;B;I
10:57:06,258;E;C;C
10:57:06,259;B;H;E
10:57:06,262;D;G;J
10:57:06,264;H;I;F
10:57:06,264;I;B;H
10:57:06,265;G;H;C
10:57:06,268;F;B;B
10:57:06,268;F;I;C
10:57:06,269;B;C;H
10:57:06,269;J;G;J
10:57:06,269;E;H;E
10:57:06,270;F;G;C
10:57:06,270;B;I;I
10:57:06,271;H;D;J
10:57:06,274;F;G;D
10:57:06,276;G;J;D
10:57:06,278;D;E;F
10:57:06,279;J;D;B
10:57:06,281;E;H;E
10:57:06,282;I;H;I
10:57:06,283;C;I;B
10:57:06,288;C;E;E
10:57:06,290;F;I;C
10:57:06,291;F;C;G
10:57:06,293;D;F;D
10:57:06,294;C;B;C
10:57:06,295;I;C;F
10:57:06,299;G;D;D
10:57:06,300;D;I;C
10:57:06,301;J;F;G
10:57:06,301;D;B;D
10:57:06,301;C;F;J
10:57:06,301;H;B;I
10:57:06,302;H;H;E
10:57:06,307;B;H;J
10:57:06,308;J;C;J
10:57:06,308;I;J;B
10:57:06,309;E;C;I
10:57:06,309;C;H;C
10:57:06,309;C;G;B
10:57:06,309;H;F;H
10:57:06,309;C;G;C
10:57:06,310;G;D;C
10:57:06,313;D;E;D
10:57:06,317;H;E;C
10:57:06,318;E;G;I
10:57:06,321;H;I;J
10:57:06,322;C;B;C
10:57:06,325;B;D;D
10:57:06,329;F;D;C
10:57:06,330;J;E;F
10:57:06,333;H;B;B
10:57:06,334;B;I;E
10:57:06,337;E;I;F
10:57:06,340;J;I;F
10:57:06,341;G;I;B
10:57:06,342;E;E;E
10:57:06,342;F;B;E
10:57:06,346;F;G;G
10:57:06,350;I;E;B
10:57:06,351;H;B;I
10:57:06,354;B;I;I
10:57:06,355;C;F;I
10:57:06,358;G;H;D
10:57:06,359;D;I;H
10:57:06,361;B;D;F
10:57:06,363;F;E;E
10:57:06,365;G;E;B
10:57:06,367;B;B;I
10:57:06,370;H;D;G
10:57:06,371;B;E;E
10:57:06,373;E;J;B
10:57:06,374;C;G;I
10:57:06,377;C;I;B
10:57:06,381;B;E;D
10:57:06,382;H;G;I
10:57:06,385;D;J;F
10:57:06,389;B;J;I
10:57:06,390;D;B;F
10:57:06,393;J;E;J
10:57:06,394;C;D;G
10:57:06,397;D;H;C
10:57:06,398;C;I;G
10:57:06,399;C;I;C
10:57:06,401;J;B;I
10:57:06,402;G;F;J
10:57:06,405;F;J;H
10:57:06,409;J;I;H
10:57:06,410;C;B;I
10:57:06,412;C;H;J
10:57:06,416;B;I;J
10:57:06,418;I;F;F
10:57:06,421;D;F;B
10:57:06,424;G;B;D
10:57:06,426;B;G;E
10:57:06,428;D;D;I
10:57:06,432;G;F;E
10:57:06,432;E;H;G
10:57:06,432;E;J;C
10:57:06,432;H;D;I
10:57:06,432;G;J;H
10:57:06,432;J;B;B
10:57:06,433;F;E;E
10:57:06,433;D;F;H
10:57:06,433;E;E;F
10:57:06,434;D;G;F
10:57:06,437;B;G;H
10:57:06,441;H;B;F
10:57:06,441;E;F;H
10:57:06,441;J;G;E
10:57:06,442;D;E;G
10:57:06,444;G;G;D
10:57:06,444;F;B;E
10:57:06,445;B;B;C
10:57:06,449;I;H;F
10:57:06,450;J;G;J
10:57:06,453;H;I;F
10:57:06,456;J;J;B
10:57:06,457;E;H;C
10:57:06,460;C;D;G
10:57:06,460;J;H;I
10:57:06,460;D;D;G
10:57:06,460;B;I;J
10:57:06,460;F;J;B
10:57:06,461;I;J;E
10:57:06,461;H;H;D
10:57:06,461;E;I;J
10:57:06,461;G;E;I
10:57:06,462;H;D;E
10:57:06,462;J;B;B
10:57:06,464;E;J;F
10:57:06,464;C;H;B
10:57:06,465;C;I;C
10:57:06,465;G;E;I
10:57:06,465;J;H;J
10:57:06,465;G;B;C
10:57:06,465;G;E;H
10:57:06,465;J;D;C
10:57:06,466;G;E;F
10:57:06,467;B;E;H
10:57:06,467;J;E;G
10:57:06,467;J;C;J
10:57:06,467;B;D;C
10:57:06,467;I;F;E
10:57:06,467;I;D;F
10:57:06,468;J;D;D
10:57:06,468;B;D;J
10:57:06,469;E;H;B
10:57:06,469;G;I;J
10:57:06,469;F;H;D
10:57:06,469;H;C;I
10:57:06,470;F;I;E
10:57:06,471;I;J;B
10:57:06,476;E;G;I
10:57:06,479;B;E;G
10:57:06,480;B;C;J
10:57:06,483;F;C;C
10:57:06,487;B;B;F
10:57:06,488;G;B;E
10:57:06,491;I;E;F
10:57:06,492;G;E;F
10:57:06,495;G;E;G
10:57:06,499;J;D;C
10:57:06,500;E;H;J
10:57:06,503;I;C;D
10:57:06,507;H;D;H
10:57:06,507;C;G;D
10:57:06,508;H;D;H
10:57:06,512;J;H;I
10:57:06,516;E;H;C
10:57:06,517;J;C;H
10:57:06,520;B;B;B
10:57:06,520;C;C;F
10:57:06,520;J;C;I
10:57:06,521;B;D;F
10:57:06,526;I;D;B
10:57:06,527;F;J;C
10:57:06,529;F;J;F
10:57:06,533;B;B;F
10:57:06,534;C;E;I
10:57:06,537;D;F;G
10:57:06,539;H;D;I
10:57:06,541;I;F;H
10:57:06,545;I;E;I
10:57:06,549;C;G;I
10:57:06,550;H;C;E
10:57:06,553;I;D;B
10:57:06,553;F;E;B
10:57:06,553;B;I;I
10:57:06,557;E;J;E
10:57:06,558;I;I;H
10:57:06,561;J;H;H
10:57:06,562;I;B;B
10:57:06,562;F;I;G
10:57:06,565;C;F;E
10:57:06,565;H;I;G
10:57:06,565;J;D;C
10:57:06,565;J;F;G
10:57:06,566;D;F;E
10:57:06,572;G;C;J
10:57:06,573;D;F;H
10:57:06,576;I;B;F
10:57:06,578;C;B;I
10:57:06,579;H;B;C
10:57:06,583;B;C;J
10:57:06,583;H;H;G
10:57:06,584;H;G;C
10:57:06,585;E;H;D
10:57:06,589;B;D;B
10:57:06,593;I;J;C
10:57:06,594;J;J;G
10:57:06,597;I;J;B
10:57:06,598;J;D;D
10:57:06,600;E;C;F
10:57:06,602;I;C;C
10:57:06,602;C;G;F
10:57:06,602;H;E;E
10:57:06,605;B;J;D
10:57:06,606;G;D;G
10:57:06,608;I;B;F
10:57:06,612;F;E;G
10:57:06,613;E;F;F
10:57:06,616;H;B;E
10:57:06,617;H;C;H
10:57:06,620;E;B;F
10:57:06,624;G;C;C
10:57:06,624;J;F;C
10:57:06,624;B;B;G
10:57:06,624;F;J;H
10:57:06,624;J;F;H
10:57:06,626;J;I;G
10:57:06,627;F;C;H
10:57:06,631;D;D;F
10:57:06,632;I;C;H
10:57:06,635;E;D;G
10:57:06,639;D;E;I
10:57:06,639;F;C;D
10:57:06,643;I;D;G
10:57:06,643;J;E;J
10:57:06,644;I;B;H
10:57:06,647;J;C;C
10:57:06,648;C;C;H
10:57:06,650;I;J;J
10:57:06,654;F;I;F
10:57:06,658;J;C;C
10:57:06,660;C;I;J
10:57:06,660;G;C;D
10:57:06,660;D;G;G
10:57:06,662;C;D;H
10:57:06,663;C;C;E
10:57:06,663;H;H;F
10:57:06,664;G;E;H
10:57:06,664;G;H;G
10:57:06,666;G;D;I
10:57:06,666;B;D;C
10:57:06,666;H;G;C
10:57:06,667;E;G;D
10:57:06,667;E;I;I
10:57:06,667;C;I;C
10:57:06,670;J;J;I
10:57:06,671;F;C;G
10:57:06,675;D;I;C
10:57:06,679;B;G;C
10:57:06,680;G;C;F
10:57:06,683;H;B;E
10:57:06,684;E;C;E
10:57:06,687;F;F;J
10:57:06,687;D;F;C
10:57:06,687;B;B;H
10:57:06,688;E;C;C
10:57:06,688;D;B;J
10:57:06,689;E;J;I
10:57:06,692;D;H;B
10:57:06,696;B;H;D
10:57:06,697;J;B;J
10:57:06,700;B;B;B
10:57:06,704;J;D;D
10:57:06,708;B;J;E
10:57:06,709;B;I;F
10:57:06,711;G;C;G
10:57:06,712;B;H;I
10:57:06,712;J;D;I
10:57:06,713;I;D;J
10:57:06,717;B;F;I
10:57:06,719;G;F;B
10:57:06,721;H;H;E
10:57:06,725;G;I;I
10:57:06,725;F;F;J
10:57:06,726;D;B;D
10:57:06,727;D;B;G
10:57:06,727;J;H;B
10:57:06,727;C;D;D
10:57:06,729;C;E;E
10:57:06,729;G;D;I
10:57:06,733;J;G;C
10:57:06,735;B;G;B
10:57:06,737;G;C;E
10:57:06,741;D;E;C
10:57:06,742;B;H;G
10:57:06,742;G;G;D
10:57:06,742;I;J;E
10:57:06,742;B;D;E
10:57:06,742;G;D;F
10:57:06,742;H;D;H
10:57:06,743;D;B;B
10:57:06,743;J;D;E
10:57:06,748;C;G;G
10:57:06,752;B;I;C
10:57:06,752;C;D;H
10:57:06,753;I;I;E
10:57:06,753;G;J;G
10:57:06,757;H;H;F
10:57:06,761;H;I;I
10:57:06,762;H;H;G
10:57:06,765;F;G;J
10:57:06,765;D;G;G
10:57:06,765;D;J;F
10:57:06,769;J;D;B
10:57:06,770;J;E;J
10:57:06,771;D;H;H
10:57:06,774;B;G;E
10:57:06,775;C;I;G
10:57:06,775;G;B;I
10:57:06,775;C;E;J
10:57:06,775;J;B;D
10:57:06,777;H;I;F
10:57:06,779;H;F;I
10:57:06,782;D;C;F
10:57:06,783;H;G;H
10:57:06,785;I;J;C
10:57:06,787;H;D;E
10:57:06,789;C;E;J
10:57:06,793;D;I;H
10:57:06,794;E;C;I
10:57:06,794;D;F;B
10:57:06,794;I;C;G
10:57:06,794;H;I;J
10:57:06,794;E;I;C
10:57:06,795;B;C;I
10:57:06,795;E;C;H
10:57:06,795;B;G;B
10:57:06,795;F;F;C
10:57:06,795;H;C;G
10:57:06,796;G;E;C
10:57:06,796;F;J;E
10:57:06,798;C;J;I
10:57:06,801;E;B;G
10:57:06,802;E;H;I
10:57:06,805;C;G;C
10:57:06,809;C;H;J
10:57:06,810;D;I;G
10:57:06,812;G;I;G
10:57:06,816;F;I;B
10:57:06,818;C;C;G
10:57:06,820;E;H;C
10:57:06,824;I;H;I
10:57:06,825;H;E;F
10:57:06,828;H;C;I
10:57:06,832;F;G;D
10:57:06,834;H;E;E
10:57:06,834;C;G;B
10:57:06,834;B;I;B
10:57:06,836;C;F;D
10:57:06,839;E;J;J
10:57:06,843;D;C;G
10:57:06,844;E;D;J
10:57:06,847;E;I;H
10:57:06,850;F;F;F
10:57:06,852;I;C;G
10:57:06,854;G;D;E
10:57:06,858;E;C;H
10:57:06,858;E;H;F
10:57:06,859;G;J;G
10:57:06,859;J;D;G
10:57:06,863;I;C;C
10:57:06,864;I;J;E
10:57:06,864;I;B;E
10:57:06,865;H;F;B
10:57:06,868;H;B;F
10:57:06,872;J;H;G
10:57:06,873;H;H;F
10:57:06,875;D;F;D
10:57:06,876;B;D;B
10:57:06,879;I;J;J
10:57:06,879;G;F;J
10:57:06,880;I;C;C
10:57:06,880;J;I;J
10:57:06,881;B;E;G
10:57:06,884;H;J;E
10:57:06,888;F;E;J
10:57:06,889;E;J;F
10:57:06,890;G;C;J
10:57:06,892;F;I;G
10:57:06,892;G;D;D
10:57:06,896;H;B;G
10:57:06,897;F;B;G
10:57:06,897;F;D;E
10:57:06,900;H;I;D
10:57:06,904;D;I;I
10:57:06,908;H;E;I
10:57:06,908;G;F;H
10:57:06,908;G;F;H
10:57:06,908;D;I;C
10:57:06,909;E;D;J
10:57:06,909;E;J;E
10:57:06,909;I;G;D
10:57:06,910;C;E;I
10:57:06,912;E;D;C
10:57:06,912;J;B;G
10:57:06,916;H;C;B
10:57:06,916;C;G;C
10:57:06,917;C;J;C
10:57:06,917;E;G;H
10:57:06,917;J;I;F
10:57:06,917;G;H;E
10:57:06,918;J;D;F
10:57:06,918;J;I;J
10:57:06,922;B;G;F
10:57:06,926;J;B;H
10:57:06,930;B;H;D
10:57:06,931;E;B;G
10:57:06,932;E;F;H
10:57:06,937;J;B;B
10:57:06,937;J;B;I
10:57:06,940;I;J;D
10:57:06,944;B;J;E
10:57:06,946;E;E;D
10:57:06,948;F;B;H
10:57:06,952;H;C;F
10:57:06,955;C;E;I
10:57:06,955;I;F;C
10:57:06,957;C;C;H
10:57:06,959;H;H;G
10:57:06,963;D;F;F
10:57:06,965;J;J;B
10:57:06,966;J;I;G
10:57:06,966;F;J;H
10:57:06,967;B;C;H
10:57:06,967;I;J;E
10:57:06,971;J;G;E
10:57:06,975;E;J;H
10:57:06,976;F;H;J
10:57:06,979;I;I;F
10:57:06,983;D;C;J
10:57:06,984;D;H;J
10:57:06,987;B;D;B
10:57:06,988;J;F;D
10:57:06,991;I;I;H
10:57:06,992;H;C;E
10:57:06,995;B;H;E
10:57:06,999;I;B;G
10:57:07,000;F;C;D
10:57:07,003;I;J;G
10:57:07,004;C;J;D
10:57:07,004;J;I;E
10:57:07,006;E;E;E
10:57:07,006;B;E;F
10:57:07,007;H;C;C
10:57:07,010;D;D;G
10:57:07,014;I;J;G
10:57:07,015;F;E;E
10:57:07,016;D;I;E
10:57:07,018;B;I;C
10:57:07,018;I;E;G
10:57:07,022;F;F;E
10:57:07,022;I;B;H
10:57:07,024;J;H;I
10:57:07,026;G;J;G
10:57:07,026;G;I;F
10:57:07,026;B;H;G
10:57:07,027;B;H;C
10:57:07,032;E;C;J
10:57:07,036;I;G;I
10:57:07,036;J;C;J
10:57:07,036;B;B;F
10:57:07,036;D;J;C
10:57:07,037;I;B;F
10:57:07,038;B;J;G
10:57:07,041;E;B;G
10:57:07,041;G;C;I
10:57:07,044;B;D;I
10:57:07,049;E;D;J
10:57:07,050;G;J;I
10:57:07,053;F;F;B
10:57:07,056;E;F;C
10:57:07,060;C;F;E
10:57:07,062;G;H;B
10:57:07,062;F;H;B
10:57:07,064;D;H;E
10:57:07,068;I;F;D
10:57:07,068;F;I;E
10:57:07,069;C;I;G
10:57:07,070;C;B;F
10:57:07,071;C;I;C
10:57:07,071;H;B;J
10:57:07,076;D;E;J
10:57:07,078;G;G;J
10:57:07,080;D;F;C
10:57:07,081;J;B;E
10:57:07,084;G;G;E
10:57:07,088;J;C;B
10:57:07,088;F;B;E
10:57:07,089;H;B;C
10:57:07,092;D;D;C
10:57:07,092;E;E;B
10:57:07,092;E;D;D
10:57:07,093;E;I;G
10:57:07,097;B;J;E
10:57:07,097;G;E;H
10:57:07,097;I;B;D
